Cliente_ID,Fecha,Producto,Rubro,Medio_Pago,Precio,Descuento,Edad,Género,Canal_Venta,Total
C06358,2024-04-30,Base líquida HD,Uñas,Efectivo,14988,0.05,53.0,F,Online,14238.599999999999
C06359,2024-04-20,Máscara de pestañas,Maquillaje,Transferencia,11284,0.0,23.0,M,Tienda,11284.0
C06360,2024-03-07,Esmalte en gel,Uñas,Tarjeta,13744,0.0,65.0,F,Online,13744.0
C06361,2024-02-07,Eau de Parfum,Maquillaje,Efectivo,9016,0.0,53.0,F,Online,9016.0
C06362,2024-03-07,Eau de Parfum,Uñas,Efectivo,1226,0.05,45.0,F,Tienda,1164.7
C06363,2024-04-03,Shampoo sin sulfato,Uñas,Débito,7142,0.0,24.0,M,Online,7142.0
C06364,2024-03-01,Crema hidratante,Cuidado Facial,Efectivo,8482,0.0,63.0,F,Tienda,8482.0
C06365,2024-01-01,Tónico facial,Maquillaje,Efectivo,3099,0.0,58.0,F,Online,3099.0
C06366,2024-04-03,Eau de Parfum,Maquillaje,Transferencia,8313,0.05,40.0,F,Online,7897.349999999999
C06367,2024-02-14,Shampoo sin sulfato,Uñas,Débito,8290,0.1,45.0,F,Online,7461.0
C06368,2024-04-05,Base líquida HD,Maquillaje,Tarjeta,5566,0.05,17.0,F,Online,5287.7
C06369,2024-01-28,Eau de Parfum,Uñas,Débito,10088,0.1,32.0,M,Online,9079.2
C06370,2024-01-21,Tónico facial,Uñas,Tarjeta,10512,0.05,60.0,F,Online,9986.4
C06371,2024-04-19,Máscara de pestañas,Fragancia,Transferencia,3661,0.15,22.0,F,Tienda,3111.85
C06372,2024-01-13,Esmalte en gel,Maquillaje,Efectivo,11751,0.0,37.0,F,Tienda,11751.0
C06373,2024-01-27,Labial mate,Cuidado Capilar,Efectivo,2664,0.05,25.0,F,Online,2530.7999999999997
C06374,2024-04-09,Eau de Parfum,Maquillaje,Débito,2525,0.1,41.0,M,Online,2272.5
C06375,2024-01-07,Labial mate,Maquillaje,Débito,4750,0.05,28.0,F,Online,4512.5
C06376,2024-01-22,Labial mate,Cuidado Facial,Débito,14513,0.05,57.0,M,Online,13787.349999999999
C06377,2024-03-14,Labial mate,Cuidado Capilar,Efectivo,7757,0.2,43.0,F,Online,6205.6
C06378,2024-04-12,Acondicionador vegano,Cuidado Capilar,Efectivo,4654,0.2,51.0,F,Tienda,3723.2000000000003
C06379,2024-02-22,Labial mate,Cuidado Facial,Transferencia,14733,0.1,26.0,F,Online,13259.7
C06380,2024-03-19,Acondicionador vegano,Cuidado Facial,Tarjeta,3567,0.05,24.0,M,Tienda,3388.6499999999996
C06381,2024-03-19,Esmalte en gel,Maquillaje,Débito,13961,0.1,31.0,M,Tienda,12564.9
C06382,2024-01-04,Labial mate,Fragancia,Efectivo,2096,0.05,32.0,F,Online,1991.1999999999998
C06383,2024-04-05,Shampoo sin sulfato,Cuidado Facial,Tarjeta,4098,0.2,20.0,M,Tienda,3278.4
C06384,2024-01-23,Labial mate,Cuidado Capilar,Débito,4240,0.1,20.0,M,Tienda,3816.0
C06385,2024-04-28,Sérum facial,Cuidado Capilar,Débito,12014,0.0,53.0,M,Tienda,12014.0
C06386,2024-03-10,Crema hidratante,Maquillaje,Tarjeta,8967,0.05,46.0,F,Tienda,8518.65
C06387,2024-03-28,Shampoo sin sulfato,Fragancia,Tarjeta,7728,0.1,17.0,M,Online,6955.2
C06388,2024-03-24,Tónico facial,Uñas,Tarjeta,6328,0.15,42.0,M,Online,5378.8
C06389,2024-04-10,Eau de Parfum,Cuidado Facial,Efectivo,8778,0.15,61.0,M,Tienda,7461.3
C06390,2024-03-24,Esmalte en gel,Cuidado Facial,Transferencia,12119,0.2,58.0,M,Online,9695.2
C06391,2024-03-16,Esmalte en gel,Maquillaje,Débito,9079,0.05,34.0,M,Online,8625.05
C06392,2024-02-02,Sérum facial,Fragancia,Débito,14185,0.0,58.0,M,Tienda,14185.0
C06393,2024-01-28,Sérum facial,Cuidado Capilar,Tarjeta,4614,0.1,40.0,F,Online,4152.6
C06394,2024-01-08,Sérum facial,Cuidado Capilar,Efectivo,1847,0.0,67.0,F,Online,1847.0
C06395,2024-01-01,Sérum facial,Uñas,Tarjeta,4616,0.2,53.0,M,Tienda,3692.8
C06396,2024-02-06,Sérum facial,Cuidado Capilar,Efectivo,3704,0.1,28.0,M,Online,3333.6
C06397,2024-03-03,Base líquida HD,Cuidado Facial,Transferencia,7754,0.2,44.0,F,Online,6203.200000000001
C06398,2024-01-22,Máscara de pestañas,Uñas,Débito,4893,0.0,34.0,M,Online,4893.0
C06399,2024-03-10,Esmalte en gel,Fragancia,Débito,12573,0.0,50.0,F,Tienda,12573.0
C06400,2024-01-21,Sérum facial,Uñas,Efectivo,12263,0.05,40.0,M,Online,11649.85
C06401,2024-04-05,Eau de Parfum,Fragancia,Transferencia,3994,0.0,63.0,F,Online,3994.0
C06402,2024-02-04,Base líquida HD,Cuidado Capilar,Transferencia,13934,0.1,24.0,F,Online,12540.6
C06403,2024-03-19,Shampoo sin sulfato,Maquillaje,Débito,5533,0.05,50.0,M,Online,5256.349999999999
C06404,2024-01-05,Shampoo sin sulfato,Uñas,Débito,2500,0.1,66.0,M,Tienda,2250.0
C06405,2024-02-29,Acondicionador vegano,Uñas,Tarjeta,3442,0.0,30.0,M,Tienda,3442.0
C06406,2024-04-29,Máscara de pestañas,Cuidado Facial,Efectivo,2725,0.15,37.0,F,Tienda,2316.25
C06407,2024-02-15,Shampoo sin sulfato,Cuidado Facial,Débito,10757,0.1,28.0,F,Tienda,9681.300000000001
C06408,2024-02-19,Sérum facial,Fragancia,Transferencia,8341,0.2,64.0,F,Tienda,6672.8
C06409,2024-02-17,Esmalte en gel,Maquillaje,Transferencia,10935,0.0,45.0,F,Tienda,10935.0
C06410,2024-01-06,Acondicionador vegano,Cuidado Facial,Débito,1325,0.0,36.0,F,Tienda,1325.0
C06411,2024-03-29,Crema hidratante,Cuidado Facial,Transferencia,5417,0.15,40.0,M,Online,4604.45
C06412,2024-02-25,Base líquida HD,Cuidado Capilar,Efectivo,11422,0.0,40.0,F,Tienda,11422.0
C06413,2024-04-19,Crema hidratante,Cuidado Capilar,Transferencia,3666,,55.0,F,Tienda,3482.7
C06414,2024-02-28,Crema hidratante,Cuidado Facial,Transferencia,10401,0.2,37.0,M,Online,8320.800000000001
C06415,2024-04-29,Sérum facial,Fragancia,Débito,5361,0.05,61.0,M,Tienda,5092.95
C06416,2024-04-13,Crema hidratante,Maquillaje,Efectivo,8152,0.0,56.0,F,Tienda,8152.0
C06417,2024-01-29,Crema hidratante,Cuidado Facial,Efectivo,1841,0.0,18.0,F,Online,1841.0
C06418,2024-03-11,Shampoo sin sulfato,Fragancia,Tarjeta,13616,0.05,24.0,M,Online,12935.199999999999
C06419,2024-04-13,Tónico facial,Fragancia,Efectivo,13093,0.1,39.0,M,Online,11783.7
C06420,2024-03-17,Acondicionador vegano,Cuidado Facial,Tarjeta,12628,0.0,59.0,F,Tienda,12628.0
C06421,2024-04-11,Crema hidratante,Fragancia,Débito,5778,0.1,62.0,F,Online,5200.2
C06422,2024-01-18,Máscara de pestañas,Uñas,Transferencia,3071,0.05,47.0,M,Tienda,2917.45
C06423,2024-01-02,Eau de Parfum,Fragancia,Efectivo,2284,0.15,32.0,M,Online,1941.3999999999999
C06424,2024-01-08,Acondicionador vegano,Cuidado Facial,Tarjeta,2378,0.0,56.0,M,Online,2378.0
C06425,2024-03-15,Máscara de pestañas,Fragancia,Efectivo,7339,0.1,39.0,F,Tienda,6605.1
C06426,2024-04-06,Eau de Parfum,Cuidado Facial,Débito,3658,0.2,23.0,F,Online,2926.4
C06427,2024-02-23,Crema hidratante,Cuidado Capilar,Tarjeta,4561,0.1,21.0,F,Tienda,4104.900000000001
C06428,2024-02-07,Tónico facial,Cuidado Facial,Tarjeta,7007,0.05,24.0,M,Online,6656.65
C06429,2024-02-17,Labial mate,Fragancia,Tarjeta,6452,0.0,30.0,F,Tienda,6452.0
C06430,2024-01-27,Esmalte en gel,Cuidado Facial,Débito,11079,0.0,39.0,F,Tienda,11079.0
C06431,2024-01-20,Máscara de pestañas,Maquillaje,Tarjeta,5012,0.1,65.0,M,Online,4510.8
C06432,2024-01-12,Crema hidratante,Cuidado Facial,Transferencia,2978,0.0,69.0,F,Tienda,2978.0
C06433,2024-02-12,Acondicionador vegano,Cuidado Facial,Débito,13919,0.15,26.0,F,Online,11831.15
C06434,2024-03-01,Shampoo sin sulfato,Maquillaje,Transferencia,5416,0.2,46.0,M,Tienda,4332.8
C06435,2024-01-31,Crema hidratante,Maquillaje,Transferencia,14758,0.0,61.0,M,Tienda,14758.0
C06436,2024-03-31,Labial mate,Maquillaje,Débito,6496,0.0,60.0,M,Online,6496.0
C06437,2024-04-05,Crema hidratante,Uñas,Efectivo,13490,0.2,60.0,F,Online,10792.0
C06438,2024-03-01,Crema hidratante,Cuidado Facial,Transferencia,12353,0.05,69.0,F,Online,11735.349999999999
C06439,2024-03-14,Esmalte en gel,Maquillaje,Débito,8874,0.05,28.0,F,Online,8430.3
C06440,2024-03-07,Shampoo sin sulfato,Maquillaje,Transferencia,3224,0.1,45.0,F,Tienda,2901.6
C06441,2024-04-18,Máscara de pestañas,Cuidado Capilar,Tarjeta,13914,0.0,40.0,M,Tienda,13914.0
C06442,2024-03-31,Sérum facial,Uñas,Transferencia,11271,0.2,63.0,F,Online,9016.800000000001
C06443,2024-02-04,Sérum facial,Cuidado Facial,Transferencia,8089,0.1,27.0,M,Tienda,7280.1
C06444,2024-04-04,Acondicionador vegano,Fragancia,Transferencia,14014,0.0,36.0,F,Online,14014.0
C06445,2024-01-15,Tónico facial,Uñas,Tarjeta,1953,0.0,39.0,M,Tienda,1953.0
C06446,2024-01-16,Crema hidratante,Uñas,Transferencia,12059,0.2,41.0,M,Online,9647.2
C06447,2024-01-13,Acondicionador vegano,Cuidado Capilar,Débito,7934,0.1,65.0,F,Tienda,7140.6
C06448,2024-04-22,Tónico facial,Cuidado Facial,Transferencia,11482,0.0,27.0,F,Tienda,11482.0
C06449,2024-02-04,Máscara de pestañas,Cuidado Facial,Débito,6917,0.0,52.0,M,Tienda,6917.0
C06450,2024-04-25,,Maquillaje,Transferencia,9261,0.0,64.0,M,Online,9261.0
C06451,2024-03-15,Shampoo sin sulfato,Maquillaje,Transferencia,10286,0.2,36.0,F,Tienda,8228.800000000001
C06452,2024-02-28,Sérum facial,Uñas,Transferencia,6742,0.05,38.0,M,Online,6404.9
C06453,2024-01-21,Sérum facial,Cuidado Capilar,Efectivo,5253,0.05,16.0,F,Tienda,4990.349999999999
C06454,2024-04-24,Acondicionador vegano,Cuidado Facial,Efectivo,1548,0.2,60.0,F,Tienda,1238.4
C06455,2024-02-23,Esmalte en gel,Cuidado Capilar,Tarjeta,2839,0.05,25.0,F,Tienda,2697.0499999999997
C06456,2024-03-15,Sérum facial,Fragancia,Débito,2951,0.05,50.0,F,Tienda,2803.45
C06457,2024-01-30,Esmalte en gel,Cuidado Facial,Tarjeta,10250,0.2,53.0,M,Online,8200.0
C06458,2024-02-17,Esmalte en gel,Maquillaje,Débito,12743,0.0,63.0,M,Online,12743.0
C06459,2024-04-26,Máscara de pestañas,Uñas,Tarjeta,3507,0.2,43.0,M,Tienda,2805.6000000000004
C06460,2024-02-04,Shampoo sin sulfato,Cuidado Capilar,Tarjeta,13099,0.0,16.0,M,Online,13099.0
C06461,2024-03-26,Acondicionador vegano,Maquillaje,Transferencia,14173,0.05,66.0,M,Online,13464.349999999999
C06462,2024-02-07,Eau de Parfum,Uñas,Transferencia,12682,0.0,23.0,M,Tienda,12682.0
C06463,2024-01-31,Acondicionador vegano,Maquillaje,Transferencia,13798,0.2,56.0,F,Tienda,11038.400000000001
C06464,2024-03-18,Esmalte en gel,Cuidado Facial,Transferencia,13655,0.05,38.0,F,Tienda,12972.25
C06465,2024-01-24,Tónico facial,Cuidado Capilar,Transferencia,12151,0.0,35.0,M,Tienda,12151.0
C06466,2024-04-23,Tónico facial,Fragancia,Tarjeta,10074,0.0,47.0,F,Online,10074.0
C06467,2024-02-18,Shampoo sin sulfato,Maquillaje,Débito,7350,0.05,38.0,F,Tienda,6982.5
C06468,2024-04-05,Máscara de pestañas,Cuidado Capilar,Efectivo,8603,0.1,22.0,M,Tienda,7742.7
C06469,2024-04-09,Máscara de pestañas,Cuidado Facial,Efectivo,3625,0.05,26.0,F,Online,3443.75
C06470,2024-02-01,Esmalte en gel,Maquillaje,Débito,6893,0.15,23.0,F,Tienda,5859.05
C06471,2024-02-24,Esmalte en gel,Cuidado Facial,Efectivo,14581,0.15,58.0,F,Tienda,12393.85
C06472,2024-03-19,Labial mate,Fragancia,Tarjeta,8400,0.05,29.0,F,Online,7980.0
C06473,2024-04-16,Labial mate,Fragancia,Débito,13956,0.05,29.0,F,Online,13258.199999999999
C06474,2024-02-27,Esmalte en gel,Uñas,Débito,3153,0.0,51.0,F,Tienda,3153.0
C06475,2024-04-08,Sérum facial,Uñas,Efectivo,5761,0.2,67.0,M,Online,4608.8
C06476,2024-01-03,Acondicionador vegano,Uñas,Efectivo,8185,0.0,56.0,F,Tienda,8185.0
C06477,2024-03-20,Sérum facial,Cuidado Facial,Tarjeta,4566,0.0,55.0,M,Online,4566.0
C06478,2024-03-09,Máscara de pestañas,Uñas,Transferencia,1259,0.1,62.0,F,Online,1133.1000000000001
C06479,2024-03-25,Eau de Parfum,Cuidado Capilar,Débito,10700,0.2,42.0,F,Tiena,8560.0
C06480,2024-01-10,Acondicionador vegano,Cuidado Facial,Transferencia,9504,0.05,35.0,M,Tienda,9028.8
C06481,2024-03-23,Sérum facial,Cuidado Facial,Efectivo,11870,0.15,53.0,F,Tienda,10089.5
C06482,2024-01-25,Sérum facial,Uñas,Débito,2844,0.0,40.0,M,Tienda,2844.0
C06483,2024-03-08,Base líquida HD,Uñas,Transferencia,8269,0.05,63.0,F,Online,7855.549999999999
C06484,2024-03-01,Acondicionador vegano,Cuidado Facial,Tarjeta,11776,0.0,63.0,M,Tienda,11776.0
C06485,2024-01-29,Eau de Parfum,Fragancia,Tarjeta,13206,0.1,44.0,M,Tienda,11885.4
C06486,2024-01-19,Shampoo sin sulfato,Fragancia,Tarjeta,12443,0.05,29.0,F,Tienda,11820.849999999999
C06487,2024-02-12,Shampoo sin sulfato,Uñas,Débito,2533,0.05,43.0,F,Online,2406.35
C06488,2024-03-06,Sérum facial,Fragancia,Débito,6596,0.0,45.0,M,Tienda,6596.0
C06489,2024-03-14,Esmalte en gel,Cuidado Capilar,Débito,5769,0.05,30.0,M,Online,5480.55
C06490,2024-03-01,Eau de Parfum,Cuidado Capilar,Débito,10615,0.0,69.0,F,Tienda,10615.0
C06491,2024-02-12,Eau de Parfum,Cuidado Capilar,Débito,3020,0.0,36.0,F,Online,3020.0
C06492,2024-01-25,Máscara de pestañas,Cuidado Facial,Transferencia,7358,0.0,27.0,F,Online,7358.0
C06493,2024-01-20,Tónico facial,Cuidado Facial,Transferencia,6502,0.0,65.0,M,Online,6502.0
C06494,2024-02-17,Base líquida HD,Cuidado Facial,Tarjeta,6243,0.0,26.0,F,Online,6243.0
C06495,2024-03-23,Máscara de pestañas,Cuidado Facial,Transferencia,2691,0.0,54.0,M,Online,2691.0
C06496,2024-03-27,Eau de Parfum,Cuidado Facial,Transferencia,10920,0.0,21.0,M,Tienda,10920.0
C06497,2024-01-24,Crema hidratante,Uñas,Tarjeta,9519,0.05,18.0,F,Online,9043.05
C06498,2024-01-11,Esmalte en gel,Fragancia,Tarjeta,2588,0.05,56.0,M,Online,2458.6
C06499,2024-04-19,Eau de Parfum,Uñas,Efectivo,4753,0.15,30.0,M,Online,4040.0499999999997
C06500,2024-04-07,Base líquida HD,Fragancia,Tarjeta,12086,0.05,49.0,M,Tienda,11481.699999999999
C06501,2024-02-24,Eau de Parfum,Uñas,Transferencia,1097,0.0,19.0,F,Tienda,1097.0
C06502,2024-01-28,Acondicionador vegano,Cuidado Capilar,Débito,5754,0.1,49.0,M,Online,5178.6
C06503,2024-03-09,Acondicionador vegano,Maquillaje,Tarjeta,11539,0.0,53.0,F,Tienda,11539.0
C06504,2024-03-03,Labial mate,Cuidado Facial,Efectivo,7173,0.1,59.0,F,Tienda,6455.7
C06505,2024-02-28,Base líquida HD,Maquillaje,Transferencia,10289,0.0,54.0,M,Tienda,10289.0
C06506,2024-01-05,Sérum facial,Maquillaje,Efectivo,14305,0.05,56.0,F,Tienda,13589.75
C06507,2024-02-20,Tónico facial,Cuidado Capilar,Efectivo,9052,0.05,21.0,F,Tienda,8599.4
C06508,2024-01-21,Sérum facial,Maquillaje,Transferencia,6018,0.2,37.0,F,Tienda,4814.400000000001
C06509,2024-01-12,Tónico facial,Maquillaje,Efectivo,6704,0.0,52.0,F,Tienda,6704.0
C06510,2024-02-19,Tónico facial,Cuidado Capilar,Transferencia,8911,0.2,47.0,F,Online,7128.8
C06511,2024-01-04,Tónico facial,Fragancia,Efectivo,14601,0.05,43.0,M,Tienda,13870.949999999999
C06512,2024-04-27,Shampoo sin sulfato,Uñas,Débito,13926,0.2,41.0,F,Online,11140.800000000001
C06513,2024-04-22,Tónico facial,Maquillaje,Tarjeta,9276,0.05,19.0,F,Online,8812.199999999999
C06514,2024-02-11,Eau de Parfum,Cuidado Facial,Débito,2277,0.1,25.0,F,Tienda,2049.3
C06515,2024-03-24,Crema hidratante,Cuidado Capilar,Débito,11903,0.1,42.0,M,Tienda,10712.7
C06516,2024-02-07,Base líquida HD,Maquillaje,Efectivo,1518,0.15,35.0,F,Tienda,1290.3
C06517,2024-01-25,Crema hidratante,Fragancia,Tarjeta,12715,0.05,51.0,F,Tienda,12079.25
C06518,2024-01-14,Labial mate,Fragancia,Tarjeta,6426,0.1,20.0,M,Online,5783.400000000001
C06519,2024-03-15,Eau de Parfum,Cuidado Facial,Tarjeta,8815,0.1,32.0,F,Tienda,7933.5
C06520,2024-02-01,Tónico facial,Maquillaje,Efectivo,1183,0.05,65.0,M,Online,1123.85
C06521,2024-01-11,Shampoo sin sulfato,Cuidado Facial,Débito,10164,0.15,47.0,F,Tienda,8639.4
C06522,2024-03-01,Máscara de pestañas,Fragancia,Transferencia,12577,0.0,50.0,F,Tienda,12577.0
C06523,2024-01-18,Sérum facial,Fragancia,Transferencia,3388,0.0,38.0,F,Online,3388.0
C06524,2024-01-27,Acondicionador vegano,Uñas,Transferencia,5322,0.1,28.0,M,Online,4789.8
C06525,2024-02-24,Base líquida HD,Fragancia,Tarjeta,5932,0.1,16.0,M,Online,5338.8
C06526,2024-02-23,Crema hidratante,Cuidado Capilar,Transferencia,4827,0.0,46.0,M,Tienda,4827.0
C06527,2024-03-22,Eau de Parfum,Uñas,Débito,11503,0.1,34.0,F,Online,10352.7
C06528,2024-04-29,Máscara de pestañas,Cuidado Facial,Transferencia,3497,0.1,38.0,M,Online,3147.3
C06529,2024-03-27,Esmalte en gel,Fragancia,Tarjeta,14562,0.0,69.0,M,Online,14562.0
C06530,2024-03-15,Esmalte en gel,Cuidado Capilar,Tarjeta,4479,0.05,49.0,M,Tienda,4255.05
C06531,2024-01-21,Acondicionador vegano,Uñas,Transferencia,13457,0.15,,F,Online,11438.449999999999
C06532,2024-02-13,Esmalte en gel,Cuidado Capilar,Tarjeta,9757,0.05,63.0,M,Online,9269.15
C06533,2024-01-05,Sérum facial,Uñas,Transferencia,2935,0.05,63.0,M,Tienda,2788.25
C06534,2024-03-27,Labial mate,Uñas,Tarjeta,7275,0.0,64.0,M,Online,7275.0
C06535,2024-02-10,Esmalte en gel,Uñas,Efectivo,10018,0.15,68.0,M,Online,8515.3
C06536,2024-02-28,Acondicionador vegano,Cuidado Facial,Efectivo,13893,0.1,59.0,F,Online,12503.7
C06537,2024-03-29,Labial mate,Uñas,Débito,12309,0.05,49.0,M,Online,11693.55
C06538,2024-04-14,Sérum facial,Uñas,Efectivo,1349,0.0,45.0,M,Tienda,1349.0
C06539,2024-02-23,Acondicionador vegano,Cuidado Capilar,Transferencia,1098,0.1,25.0,F,Online,988.2
C06540,2024-03-14,Esmalte en gel,Uñas,Tarjeta,2769,0.05,21.0,M,Tienda,2630.5499999999997
C06541,2024-01-22,Tónico facial,Cuidado Facial,Débito,2804,0.2,27.0,M,Online,2243.2000000000003
C06542,2024-03-23,Base líquida HD,Cuidado Capilar,Transferencia,10252,0.0,27.0,F,Tienda,10252.0
C06543,2024-03-05,Esmalte en gel,Uñas,Transferencia,12701,0.0,64.0,F,Tienda,12701.0
C06544,2024-03-04,Acondicionador vegano,Cuidado Capilar,Débito,9112,0.0,33.0,M,Tienda,9112.0
C06545,2024-03-11,Base líquida HD,Cuidado Facial,Débito,12248,0.05,,F,Tienda,11635.6
C06546,2024-01-04,Base líquida HD,Cuidado Capilar,Transferencia,5170,0.0,,M,Online,5170.0
C06547,2024-03-05,Labial mate,Cuidado Facial,Tarjeta,11297,0.2,40.0,F,Tienda,9037.6
C06548,2024-01-15,Sérum facial,Fragancia,Transferencia,12282,0.0,64.0,M,Tienda,12282.0
C06549,2024-04-13,Esmalte en gel,Uñas,Tarjeta,1401,0.1,56.0,F,Online,1260.9
C06550,2024-03-16,Máscara de pestañas,Cuidado Facial,Débito,9379,0.05,37.0,F,Tienda,8910.05
C06551,2024-01-22,Tónico facial,Uñas,Transferencia,13176,0.05,45.0,F,Online,12517.199999999999
C06552,2024-03-26,Sérum facial,Cuidado Facial,Efectivo,9330,0.2,59.0,M,Tienda,7464.0
C06553,2024-04-23,Máscara de pestañas,Maquillaje,Transferencia,1142,0.05,44.0,F,Online,1084.8999999999999
C06554,2024-02-16,Máscara de pestañas,Maquillaje,Tarjeta,13395,0.0,22.0,M,Online,13395.0
C06555,2024-03-21,Crema hidratante,Maquillaje,Transferencia,1220,0.0,63.0,M,Tienda,1220.0
C06556,2024-04-02,Labial mate,Cuidado Facial,Tarjeta,5240,0.15,55.0,F,Online,4454.0
C06557,2024-02-15,Shampoo sin sulfato,Uñas,Efectivo,8001,0.2,18.0,M,Tienda,6400.8
C06558,2024-01-14,Eau de Parfum,Maquillaje,Débito,13797,0.0,36.0,M,Tienda,13797.0
C06559,2024-02-19,Eau de Parfum,Uñas,Efectivo,11615,0.1,60.0,M,Tienda,10453.5
C06560,2024-01-20,Labial mate,Cuidado Facial,Tarjeta,13292,0.05,35.0,M,Online,12627.4
C06561,2024-02-19,Labial mate,Uñas,Débito,13220,0.1,24.0,M,Online,11898.0
C06562,2024-04-21,Máscara de pestañas,Uñas,Débito,1387,0.2,56.0,M,Tienda,1109.6000000000001
C06563,2024-02-02,Labial mate,Maquillaje,Transferencia,13030,0.0,51.0,F,Online,13030.0
C06564,2024-04-28,Máscara de pestañas,Cuidado Capilar,Efectivo,12223,0.1,29.0,M,Online,11000.7
C06565,2024-02-28,Sérum facial,Fragancia,Tarjeta,6991,0.05,33.0,M,Tienda,6641.45
C06566,2024-02-12,Shampoo sin sulfato,Cuidado Facial,Tarjeta,1559,0.1,48.0,F,Online,1403.1000000000001
C06567,2024-03-19,Crema hidratante,Cuidado Facial,Débito,2839,0.05,66.0,F,Online,2697.0499999999997
C06568,2024-01-12,Máscara de pestañas,Cuidado Facial,Transferencia,12426,0.1,17.0,F,Tienda,11183.4
C06569,2024-02-09,Labial mate,Fragancia,Tarjeta,2771,0.0,52.0,M,Tienda,2771.0
C06570,2024-04-27,Base líquida HD,Cuidado Capilar,Transferencia,9556,0.05,46.0,F,Online,9078.199999999999
C06571,2024-01-20,Esmalte en gel,Uñas,Débito,9608,0.1,37.0,M,Online,8647.2
C06572,2024-04-03,Eau de Parfum,Cuidado Facial,Débito,8676,0.0,61.0,F,Online,8676.0
C06573,2024-02-07,Shampoo sin sulfato,Uñas,Débito,10827,0.0,24.0,M,Tienda,10827.0
C06574,2024-01-03,Esmalte en gel,Maquillaje,Transferencia,3068,0.05,35.0,M,Online,2914.6
C06575,2024-01-28,Acondicionador vegano,Maquillaje,Tarjeta,7757,0.0,35.0,F,Online,7757.0
C06576,2024-02-25,Labial mate,Maquillaje,Efectivo,1516,0.1,62.0,M,Online,1364.4
C06577,2024-03-30,Máscara de pestañas,Cuidado Facial,Transferencia,13223,0.15,67.0,F,Tienda,11239.55
C06578,2024-04-03,Crema hidratante,Fragancia,Débito,10412,0.0,16.0,M,Online,10412.0
C06579,2024-01-13,Base líquida HD,Cuidado Facial,Efectivo,1660,0.1,45.0,F,Online,1494.0
C06580,2024-03-17,Crema hidratante,Maquillaje,Efectivo,4416,0.1,34.0,M,Tienda,3974.4
C06581,2024-03-06,Esmalte en gel,Maquillaje,Efectivo,9521,0.05,51.0,F,Online,9044.949999999999
C06582,2024-02-06,Base líquida HD,Cuidado Facial,Efectivo,1377,0.0,29.0,F,Online,1377.0
C06583,2024-02-18,Tónico facial,Fragancia,Efectivo,12474,0.2,16.0,F,Tienda,9979.2
C06584,2024-04-11,Eau de Parfum,Fragancia,Débito,1159,0.05,20.0,M,Online,1101.05
C06585,2024-03-06,Labial mate,Uñas,Tarjeta,13945,0.0,25.0,M,Online,13945.0
C06586,2024-02-05,Acondicionador vegano,Cuidado Capilar,Efectivo,10455,0.1,24.0,F,Tienda,9409.5
C06587,2024-02-23,Esmalte en gel,Maquillaje,Tarjeta,5174,0.1,64.0,M,Online,4656.6
C06588,2024-01-26,Máscara de pestañas,Fragancia,Tarjeta,3199,0.15,29.0,M,Online,2719.15
C06589,2024-03-15,Eau de Parfum,Maquillaje,Transferencia,11756,0.2,54.0,F,Online,9404.800000000001
C06590,2024-03-12,Acondicionador vegano,Cuidado Capilar,Débito,11622,0.0,33.0,F,Online,11622.0
C06591,2024-04-17,Crema hidratante,Maquillaje,Efectivo,13980,0.1,57.0,F,Online,12582.0
C06592,2024-02-09,Eau de Parfum,Fragancia,Tarjeta,11229,0.2,40.0,M,Online,8983.2
C06593,2024-02-12,Acondicionador vegano,Uñas,Transferencia,11591,0.05,51.0,M,Tienda,11011.449999999999
C06594,2024-01-22,Acondicionador vegano,Cuidado Facial,Tarjeta,10416,0.1,46.0,F,Tienda,9374.4
C06595,2024-01-20,Crema hidratante,Cuidado Facial,Efectivo,14238,0.05,61.0,F,Tienda,13526.099999999999
C06596,2024-01-08,Acondicionador vegano,Fragancia,Débito,7276,0.0,50.0,M,Tienda,7276.0
C06597,2024-01-29,Shampoo sin sulfato,Fragancia,Débito,2988,0.1,42.0,F,Online,2689.2000000000003
C06598,2024-02-09,Base líquida HD,Cuidado Capilar,Efectivo,7777,0.2,37.0,M,Tienda,6221.6
C06599,2024-03-30,Shampoo sin sulfato,Maquillaje,Tarjeta,7312,0.0,26.0,F,Tienda,7312.0
C06600,2024-01-30,Crema hidratante,Cuidado Capilar,Transferencia,9168,0.05,25.0,F,Tienda,8709.6
C06601,2024-03-21,Sérum facial,Cuidado Facial,Débito,1865,0.2,23.0,F,Tienda,1492.0
C06602,2024-03-24,Eau de Parfum,Maquillaje,Débito,9582,0.0,56.0,F,Online,9582.0
C06603,2024-04-25,Tónico facial,Cuidado Capilar,Tarjeta,10600,0.1,43.0,F,Online,9540.0
C06604,2024-02-24,Máscara de pestañas,Cuidado Facial,Tarjeta,5915,0.05,38.0,M,Online,5619.25
C06605,2024-01-16,Máscara de pestañas,Maquillaje,Tarjeta,7241,0.0,21.0,F,Tienda,7241.0
C06606,2024-02-15,Esmalte en gel,Uñas,Transferencia,8135,0.0,29.0,F,Tienda,8135.0
C06607,2024-03-02,Esmalte en gel,Uñas,Tarjeta,13222,0.0,39.0,M,Tienda,13222.0
C06608,2024-04-16,Crema hidratante,Cuidado Capilar,Transferencia,13627,0.05,24.0,F,Tienda,12945.65
C06609,2024-01-07,Esmalte en gel,Fragancia,Efectivo,2554,0.0,61.0,F,Online,2554.0
